"med_Aerosol","med_Blue","med_Green","med_Red","med_Nir","med_Swir1","med_Swir2","med_SurfaceTemp","med_temp_qa","min_Aerosol","min_Blue","min_Green","min_Red","min_Nir","min_Swir1","min_Swir2","min_SurfaceTemp","min_temp_qa","max_Aerosol","max_Blue","max_Green","max_Red","max_Nir","max_Swir1","max_Swir2","max_SurfaceTemp","max_temp_qa","Q1_Aerosol","Q1_Blue","Q1_Green","Q1_Red","Q1_Nir","Q1_Swir1","Q1_Swir2","Q1_SurfaceTemp","Q3_Aerosol","Q3_Blue","Q3_Green","Q3_Red","Q3_Nir","Q3_Swir1","Q3_Swir2","Q3_SurfaceTemp","sd_Aerosol","sd_Blue","sd_Green","sd_Red","sd_Nir","sd_Swir1","sd_Swir2","sd_SurfaceTemp","sd_temp_qa","kurt_SurfaceTemp","prop_clouds","prop_medHighAero","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system:index","rowid","WRS_PATH","WRS_ROW","mission","date","UTC_time","CLOUD_COVER","IMAGE_QUALITY_OLI","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION"
0.0264075,0.037545,0.06114,0.06719,0.038535,0.0350975,0.03232,302.0589356,392,0.000557499999999989,0.0081475,0.0349875,0.037325,0.00688249999999998,0.014115,0.01318,301.54965062,387,0.0735425,0.083195,0.1119325,0.11636,0.09601,0.0777225,0.068565,302.4861881,397,0.0128775,0.021595,0.042935,0.0468675,0.0202475,0.025005,0.0215125,301.85727242,0.03771,0.0497275,0.0725525,0.0783825,0.052065,0.0492325,0.04519,302.24009066,0.0177921938704283,0.0188439844430884,0.0199222596095234,0.0202921284599433,0.0213366665609894,0.0171363935244465,0.0148067316606041,0.26505530376263,2.7145899558248,-0.953794608856507,0,128,1,27,0,121,129.148148148148,"1_LC08_015049_20181231","11.0",15,49,"LANDSAT_8",2018-12-31,"15:52:41.7561750Z",15.73,9,9,146.92281476,43.8163356
0.0264075,0.037545,0.06114,0.06719,0.038535,0.0350975,0.03232,302.0589356,392,0.000557499999999989,0.0081475,0.0349875,0.037325,0.00688249999999998,0.014115,0.01318,301.54965062,387,0.0735425,0.083195,0.1119325,0.11636,0.09601,0.0777225,0.068565,302.4861881,397,0.0128775,0.021595,0.042935,0.0468675,0.0202475,0.025005,0.0215125,301.85727242,0.03771,0.0497275,0.0725525,0.0783825,0.052065,0.0492325,0.04519,302.24009066,0.0177921938704283,0.0188439844430884,0.0199222596095234,0.0202921284599433,0.0213366665609894,0.0171363935244465,0.0148067316606041,0.26505530376263,2.7145899558248,-0.953794608856507,0,128,1,27,0,121,129.148148148148,"1_LC08_015049_20181231","11.0",15,49,"LANDSAT_8",2018-12-31,"15:52:41.7561750Z",15.73,9,9,146.92281476,43.8163356
0.00616749999999999,0.0117225,0.0302025,0.0325125,0.00044749999999999,0.000227499999999992,0.0012725,302.18882036,396,0.0046825,0.0113375,0.0297075,0.0319075,0.000145000000000006,-0.000102500000000005,0.00086,302.04868154,391,0.00712999999999999,0.01263,0.0306975,0.0330625,0.00105249999999998,0.000612499999999988,0.0014925,302.3494673,401,0.00594749999999999,0.011585,0.03012,0.03243,0.000365000000000004,9.00000000000067e-05,0.00118999999999999,302.1102059,0.00627749999999999,0.0120525,0.0303125,0.0326775,0.000722499999999987,0.000310000000000005,0.00135499999999999,302.29136096,0.000449883215298597,0.00029532470911441,0.000235892055247287,0.00024199194088118,0.000243926148058064,0.000153961463922351,0.000147301865250149,0.0912881020913022,2.73272099936271,-1.14719912040393,0,128,1,27,0,82,89.6666666666667,"1_LC08_015049_20190116","11.0",15,49,"LANDSAT_8",2019-01-16,"15:52:39.1998960Z",27.6,9,9,143.38518469,44.63559064
0.00616749999999999,0.0117225,0.0302025,0.0325125,0.00044749999999999,0.000227499999999992,0.0012725,302.18882036,396,0.0046825,0.0113375,0.0297075,0.0319075,0.000145000000000006,-0.000102500000000005,0.00086,302.04868154,391,0.00712999999999999,0.01263,0.0306975,0.0330625,0.00105249999999998,0.000612499999999988,0.0014925,302.3494673,401,0.00594749999999999,0.011585,0.03012,0.03243,0.000365000000000004,9.00000000000067e-05,0.00118999999999999,302.1102059,0.00627749999999999,0.0120525,0.0303125,0.0326775,0.000722499999999987,0.000310000000000005,0.00135499999999999,302.29136096,0.000449883215298597,0.00029532470911441,0.000235892055247287,0.00024199194088118,0.000243926148058064,0.000153961463922351,0.000147301865250149,0.0912881020913022,2.73272099936271,-1.14719912040393,0,128,1,27,0,82,89.6666666666667,"1_LC08_015049_20190116","11.0",15,49,"LANDSAT_8",2019-01-16,"15:52:39.1998960Z",27.6,9,9,143.38518469,44.63559064
0.00616749999999999,0.0117225,0.0302025,0.0325125,0.00044749999999999,0.000227499999999992,0.0012725,302.18882036,396,0.0046825,0.0113375,0.0297075,0.0319075,0.000145000000000006,-0.000102500000000005,0.00086,302.04868154,391,0.00712999999999999,0.01263,0.0306975,0.0330625,0.00105249999999998,0.000612499999999988,0.0014925,302.3494673,401,0.00594749999999999,0.011585,0.03012,0.03243,0.000365000000000004,9.00000000000067e-05,0.00118999999999999,302.1102059,0.00627749999999999,0.0120525,0.0303125,0.0326775,0.000722499999999987,0.000310000000000005,0.00135499999999999,302.29136096,0.000449883215298597,0.00029532470911441,0.000235892055247287,0.00024199194088118,0.000243926148058064,0.000153961463922351,0.000147301865250149,0.0912881020913022,2.73272099936271,-1.14719912040393,0,128,1,27,0,82,89.6666666666667,"1_LC08_015049_20190116","11.0",15,49,"LANDSAT_8",2019-01-16,"15:52:39.1998960Z",27.6,9,9,143.38518469,44.63559064
0.00616749999999999,0.0117225,0.0302025,0.0325125,0.00044749999999999,0.000227499999999992,0.0012725,302.18882036,396,0.0046825,0.0113375,0.0297075,0.0319075,0.000145000000000006,-0.000102500000000005,0.00086,302.04868154,391,0.00712999999999999,0.01263,0.0306975,0.0330625,0.00105249999999998,0.000612499999999988,0.0014925,302.3494673,401,0.00594749999999999,0.011585,0.03012,0.03243,0.000365000000000004,9.00000000000067e-05,0.00118999999999999,302.1102059,0.00627749999999999,0.0120525,0.0303125,0.0326775,0.000722499999999987,0.000310000000000005,0.00135499999999999,302.29136096,0.000449883215298597,0.00029532470911441,0.000235892055247287,0.00024199194088118,0.000243926148058064,0.000153961463922351,0.000147301865250149,0.0912881020913022,2.73272099936271,-1.14719912040393,0,128,1,27,0,82,89.6666666666667,"1_LC08_015049_20190116","11.0",15,49,"LANDSAT_8",2019-01-16,"15:52:39.1998960Z",27.6,9,9,143.38518469,44.63559064
0.0140875,0.019395,0.044255,0.04024,0.00135499999999999,0.00476499999999999,0.0053425,300.97542326,509,0.00800999999999999,0.015215,0.041395,0.0368575,-0.000680000000000014,0.00388499999999999,0.0050125,300.94124306,464,0.015325,0.0211825,0.0454925,0.0415875,0.00190499999999999,0.0050125,0.00578249999999999,301.05745574,548,0.0117775,0.0178825,0.0433475,0.0391125,0.000337499999999991,0.00448999999999999,0.00514999999999998,300.95491514,0.0145825,0.0201375,0.04486,0.0404875,0.00162999999999999,0.0049025,0.00545249999999999,301.02327554,0.00198514145370569,0.00149627407620092,0.00101382864695034,0.00105912312159379,0.000760127405662701,0.000267356745996083,0.000170643651595668,0.0379847505115069,23.657767990294,-1.21709917857,0,128,1,27,0,27,34.6666666666667,"1_LC08_015049_20190217","11.0",15,49,"LANDSAT_8",2019-02-17,"15:52:33.3679450Z",14.5,9,9,133.35092772,50.65230267
0.0140875,0.019395,0.044255,0.04024,0.00135499999999999,0.00476499999999999,0.0053425,300.97542326,509,0.00800999999999999,0.015215,0.041395,0.0368575,-0.000680000000000014,0.00388499999999999,0.0050125,300.94124306,464,0.015325,0.0211825,0.0454925,0.0415875,0.00190499999999999,0.0050125,0.00578249999999999,301.05745574,548,0.0117775,0.0178825,0.0433475,0.0391125,0.000337499999999991,0.00448999999999999,0.00514999999999998,300.95491514,0.0145825,0.0201375,0.04486,0.0404875,0.00162999999999999,0.0049025,0.00545249999999999,301.02327554,0.00198514145370569,0.00149627407620092,0.00101382864695034,0.00105912312159379,0.000760127405662701,0.000267356745996083,0.000170643651595668,0.0379847505115069,23.657767990294,-1.21709917857,0,128,1,27,0,27,34.6666666666667,"1_LC08_015049_20190217","11.0",15,49,"LANDSAT_8",2019-02-17,"15:52:33.3679450Z",14.5,9,9,133.35092772,50.65230267
0.0140875,0.019395,0.044255,0.04024,0.00135499999999999,0.00476499999999999,0.0053425,300.97542326,509,0.00800999999999999,0.015215,0.041395,0.0368575,-0.000680000000000014,0.00388499999999999,0.0050125,300.94124306,464,0.015325,0.0211825,0.0454925,0.0415875,0.00190499999999999,0.0050125,0.00578249999999999,301.05745574,548,0.0117775,0.0178825,0.0433475,0.0391125,0.000337499999999991,0.00448999999999999,0.00514999999999998,300.95491514,0.0145825,0.0201375,0.04486,0.0404875,0.00162999999999999,0.0049025,0.00545249999999999,301.02327554,0.00198514145370569,0.00149627407620092,0.00101382864695034,0.00105912312159379,0.000760127405662701,0.000267356745996083,0.000170643651595668,0.0379847505115069,23.657767990294,-1.21709917857,0,128,1,27,0,27,34.6666666666667,"1_LC08_015049_20190217","11.0",15,49,"LANDSAT_8",2019-02-17,"15:52:33.3679450Z",14.5,9,9,133.35092772,50.65230267
0.0140875,0.019395,0.044255,0.04024,0.00135499999999999,0.00476499999999999,0.0053425,300.97542326,509,0.00800999999999999,0.015215,0.041395,0.0368575,-0.000680000000000014,0.00388499999999999,0.0050125,300.94124306,464,0.015325,0.0211825,0.0454925,0.0415875,0.00190499999999999,0.0050125,0.00578249999999999,301.05745574,548,0.0117775,0.0178825,0.0433475,0.0391125,0.000337499999999991,0.00448999999999999,0.00514999999999998,300.95491514,0.0145825,0.0201375,0.04486,0.0404875,0.00162999999999999,0.0049025,0.00545249999999999,301.02327554,0.00198514145370569,0.00149627407620092,0.00101382864695034,0.00105912312159379,0.000760127405662701,0.000267356745996083,0.000170643651595668,0.0379847505115069,23.657767990294,-1.21709917857,0,128,1,27,0,27,34.6666666666667,"1_LC08_015049_20190217","11.0",15,49,"LANDSAT_8",2019-02-17,"15:52:33.3679450Z",14.5,9,9,133.35092772,50.65230267
-0.001505,0.00704749999999998,0.0348225,0.01648,0.00325249999999999,0.0156275,0.0156,303.3065129,404,-0.00477750000000001,0.00399499999999999,0.0318525,0.0129325,0.00086,0.013895,0.014225,303.19030022,399,0.00256499999999998,0.012245,0.0395525,0.0211825,0.00773499999999999,0.0192025,0.018735,303.37829132,409,-0.00263250000000001,0.0050125,0.0333375,0.014665,0.0020425,0.014885,0.0146375,303.2894228,-0.000377500000000003,0.0083125,0.036005,0.0177175,0.0044075,0.0164525,0.016095,303.33385706,0.00183768121266148,0.00190053590557902,0.00175517191854505,0.00192019781181217,0.00160580677474134,0.00114149255979191,0.00101337730201607,0.0414097613685823,2.66254826009226,0.565765338459616,0,128,1,27,0,79,86.8888888888889,"1_LC08_015049_20190406","11.0",15,49,"LANDSAT_8",2019-04-06,"15:52:20.2995220Z",37.97,9,9,107.89107871,63.49751907
-0.001505,0.00704749999999998,0.0348225,0.01648,0.00325249999999999,0.0156275,0.0156,303.3065129,404,-0.00477750000000001,0.00399499999999999,0.0318525,0.0129325,0.00086,0.013895,0.014225,303.19030022,399,0.00256499999999998,0.012245,0.0395525,0.0211825,0.00773499999999999,0.0192025,0.018735,303.37829132,409,-0.00263250000000001,0.0050125,0.0333375,0.014665,0.0020425,0.014885,0.0146375,303.2894228,-0.000377500000000003,0.0083125,0.036005,0.0177175,0.0044075,0.0164525,0.016095,303.33385706,0.00183768121266148,0.00190053590557902,0.00175517191854505,0.00192019781181217,0.00160580677474134,0.00114149255979191,0.00101337730201607,0.0414097613685823,2.66254826009226,0.565765338459616,0,128,1,27,0,79,86.8888888888889,"1_LC08_015049_20190406","11.0",15,49,"LANDSAT_8",2019-04-06,"15:52:20.2995220Z",37.97,9,9,107.89107871,63.49751907
-0.001505,0.00704749999999998,0.0348225,0.01648,0.00325249999999999,0.0156275,0.0156,303.3065129,404,-0.00477750000000001,0.00399499999999999,0.0318525,0.0129325,0.00086,0.013895,0.014225,303.19030022,399,0.00256499999999998,0.012245,0.0395525,0.0211825,0.00773499999999999,0.0192025,0.018735,303.37829132,409,-0.00263250000000001,0.0050125,0.0333375,0.014665,0.0020425,0.014885,0.0146375,303.2894228,-0.000377500000000003,0.0083125,0.036005,0.0177175,0.0044075,0.0164525,0.016095,303.33385706,0.00183768121266148,0.00190053590557902,0.00175517191854505,0.00192019781181217,0.00160580677474134,0.00114149255979191,0.00101337730201607,0.0414097613685823,2.66254826009226,0.565765338459616,0,128,1,27,0,79,86.8888888888889,"1_LC08_015049_20190406","11.0",15,49,"LANDSAT_8",2019-04-06,"15:52:20.2995220Z",37.97,9,9,107.89107871,63.49751907
-0.001505,0.00704749999999998,0.0348225,0.01648,0.00325249999999999,0.0156275,0.0156,303.3065129,404,-0.00477750000000001,0.00399499999999999,0.0318525,0.0129325,0.00086,0.013895,0.014225,303.19030022,399,0.00256499999999998,0.012245,0.0395525,0.0211825,0.00773499999999999,0.0192025,0.018735,303.37829132,409,-0.00263250000000001,0.0050125,0.0333375,0.014665,0.0020425,0.014885,0.0146375,303.2894228,-0.000377500000000003,0.0083125,0.036005,0.0177175,0.0044075,0.0164525,0.016095,303.33385706,0.00183768121266148,0.00190053590557902,0.00175517191854505,0.00192019781181217,0.00160580677474134,0.00114149255979191,0.00101337730201607,0.0414097613685823,2.66254826009226,0.565765338459616,0,128,1,27,0,79,86.8888888888889,"1_LC08_015049_20190406","11.0",15,49,"LANDSAT_8",2019-04-06,"15:52:20.2995220Z",37.97,9,9,107.89107871,63.49751907
-0.00450249999999999,0.00253749999999999,0.0259125,0.0134825,0.00328,0.0124375,0.0119975,305.24453024,434,-0.00560250000000001,0.00129999999999999,0.0242625,0.0123,0.0022625,0.0115575,0.011365,305.10780944,429,-0.00304499999999999,0.003775,0.0276175,0.0149125,0.0045175,0.01362,0.013015,305.31630866,439,-0.00510750000000001,0.0015475,0.02528,0.012905,0.00253749999999999,0.01197,0.0116125,305.21035004,-0.00376000000000001,0.00303249999999999,0.02671,0.0140875,0.003555,0.012795,0.012245,305.30263658,0.000788405705358247,0.00080566810622842,0.00094422874261548,0.000725281022589324,0.000633953941111898,0.000563097982712162,0.000407840048059507,0.0626789154762138,2.86217467946389,-0.412134577762272,0,128,1,27,0,61,69.1481481481482,"1_LC08_015049_20200424","11.0",15,49,"LANDSAT_8",2020-04-24,"15:52:20.8648959Z",18.21,9,9,93.48802097,66.41584435
-0.00450249999999999,0.00253749999999999,0.0259125,0.0134825,0.00328,0.0124375,0.0119975,305.24453024,434,-0.00560250000000001,0.00129999999999999,0.0242625,0.0123,0.0022625,0.0115575,0.011365,305.10780944,429,-0.00304499999999999,0.003775,0.0276175,0.0149125,0.0045175,0.01362,0.013015,305.31630866,439,-0.00510750000000001,0.0015475,0.02528,0.012905,0.00253749999999999,0.01197,0.0116125,305.21035004,-0.00376000000000001,0.00303249999999999,0.02671,0.0140875,0.003555,0.012795,0.012245,305.30263658,0.000788405705358247,0.00080566810622842,0.00094422874261548,0.000725281022589324,0.000633953941111898,0.000563097982712162,0.000407840048059507,0.0626789154762138,2.86217467946389,-0.412134577762272,0,128,1,27,0,61,69.1481481481482,"1_LC08_015049_20200424","11.0",15,49,"LANDSAT_8",2020-04-24,"15:52:20.8648959Z",18.21,9,9,93.48802097,66.41584435
-0.00450249999999999,0.00253749999999999,0.0259125,0.0134825,0.00328,0.0124375,0.0119975,305.24453024,434,-0.00560250000000001,0.00129999999999999,0.0242625,0.0123,0.0022625,0.0115575,0.011365,305.10780944,429,-0.00304499999999999,0.003775,0.0276175,0.0149125,0.0045175,0.01362,0.013015,305.31630866,439,-0.00510750000000001,0.0015475,0.02528,0.012905,0.00253749999999999,0.01197,0.0116125,305.21035004,-0.00376000000000001,0.00303249999999999,0.02671,0.0140875,0.003555,0.012795,0.012245,305.30263658,0.000788405705358247,0.00080566810622842,0.00094422874261548,0.000725281022589324,0.000633953941111898,0.000563097982712162,0.000407840048059507,0.0626789154762138,2.86217467946389,-0.412134577762272,0,128,1,27,0,61,69.1481481481482,"1_LC08_015049_20200424","11.0",15,49,"LANDSAT_8",2020-04-24,"15:52:20.8648959Z",18.21,9,9,93.48802097,66.41584435
-0.00450249999999999,0.00253749999999999,0.0259125,0.0134825,0.00328,0.0124375,0.0119975,305.24453024,434,-0.00560250000000001,0.00129999999999999,0.0242625,0.0123,0.0022625,0.0115575,0.011365,305.10780944,429,-0.00304499999999999,0.003775,0.0276175,0.0149125,0.0045175,0.01362,0.013015,305.31630866,439,-0.00510750000000001,0.0015475,0.02528,0.012905,0.00253749999999999,0.01197,0.0116125,305.21035004,-0.00376000000000001,0.00303249999999999,0.02671,0.0140875,0.003555,0.012795,0.012245,305.30263658,0.000788405705358247,0.00080566810622842,0.00094422874261548,0.000725281022589324,0.000633953941111898,0.000563097982712162,0.000407840048059507,0.0626789154762138,2.86217467946389,-0.412134577762272,0,128,1,27,0,61,69.1481481481482,"1_LC08_015049_20200424","11.0",15,49,"LANDSAT_8",2020-04-24,"15:52:20.8648959Z",18.21,9,9,93.48802097,66.41584435
