med_Aerosol,med_Blue,med_Green,med_Red,med_Nir,med_Swir1,med_Swir2,med_SurfaceTemp,med_temp_qa,min_Aerosol,min_Blue,min_Green,min_Red,min_Nir,min_Swir1,min_Swir2,min_SurfaceTemp,min_temp_qa,max_Aerosol,max_Blue,max_Green,max_Red,max_Nir,max_Swir1,max_Swir2,max_SurfaceTemp,max_temp_qa,Q1_Aerosol,Q1_Blue,Q1_Green,Q1_Red,Q1_Nir,Q1_Swir1,Q1_Swir2,Q1_SurfaceTemp,Q3_Aerosol,Q3_Blue,Q3_Green,Q3_Red,Q3_Nir,Q3_Swir1,Q3_Swir2,Q3_SurfaceTemp,sd_Aerosol,sd_Blue,sd_Green,sd_Red,sd_Nir,sd_Swir1,sd_Swir2,sd_SurfaceTemp,sd_temp_qa,kurt_SurfaceTemp,prop_clouds,prop_medHighAero,prop_hillShadow,pCount_dswe1,pCount_dswe3,min_cloud_dist,mean_cloud_dist,system:index
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,87.04,1.0,0,0,,,1_LC08_018050_20180203_7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_018050_20180203_8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,117.76,1.0,0,0,,,1_LC08_018050_20180203_9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_018050_20180203_10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_018050_20180203_11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,108.3076923076923,1.0,0,0,,,1_LC08_018050_20180203_12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,122.88,1.0,0,0,,,1_LC08_018050_20180203_13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,128.0,1.0,0,0,,,1_LC08_018050_20180203_14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,118.15384615384616,1.0,0,0,,,1_LC08_018050_20180203_15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_018050_20180203_16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,117.33333333333333,1.0,0,0,,,1_LC08_018050_20180203_17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,117.33333333333333,1.0,0,0,,,1_LC08_018050_20180203_18
-2.1250000000000435E-4,0.006332499999999991,0.0173875,0.002207500000000001,0.0019599999999999895,0.003857499999999986,0.0033350000000000046,297.63601772,488.0,-0.0020550000000000013,0.00341749999999999,0.011419999999999986,0.0010249999999999981,-1.8499999999999073E-4,0.002674999999999983,0.0028950000000000087,297.61209157999997,450,0.0012449999999999961,0.00795499999999999,0.021842499999999987,0.002950000000000008,0.0049849999999999894,0.005094999999999988,0.004022499999999984,297.88553318000004,526,-5.700000000000149E-4,0.004352500000000009,0.012877499999999986,0.0018225000000000047,9.699999999999986E-4,0.003500000000000003,0.003170000000000006,297.62918168,3.100000000000047E-4,0.006937499999999985,0.021127499999999994,0.002564999999999984,0.002950000000000008,0.004352500000000009,0.0034724999999999895,297.6667799,6.919830633765536E-4,0.0013550669577552241,0.003823524682802509,5.448898604305266E-4,0.0013423128323904229,6.628027157457993E-4,2.6029821359355827E-4,0.06690719804778081,20.912235652842128,2.717761310157737,0.0,128.0,1.0,25,0,16,23.88,1_LC08_018050_20180219_1
1.1749999999999261E-4,0.007982500000000003,0.0232725,0.0021525000000000016,-0.0024949999999999972,0.0016299999999999926,0.0020425000000000026,297.62576365999996,262.0,-7.074999999999998E-4,0.007514999999999994,0.022007499999999985,0.0016025000000000067,-0.002934999999999993,0.0013275000000000092,0.0017399999999999916,297.60867356,258,0.001464999999999994,0.00878000000000001,0.024565000000000003,0.002344999999999986,-0.0016974999999999907,0.0019599999999999895,0.0022625000000000006,297.73855832000004,267,-2.3999999999999022E-4,0.0077625000000000055,0.02285999999999999,0.0019325000000000037,-0.002604999999999996,0.0015475000000000072,0.0019599999999999895,297.62234564,3.650000000000042E-4,0.008037500000000003,0.023519999999999985,0.002234999999999987,-0.002302500000000013,0.001684999999999992,0.0021799999999999875,297.63943574,5.667338352348476E-4,2.6820607748523573E-4,5.258920421530899E-4,2.2050541943453047E-4,2.460756794159074E-4,1.502215031212213E-4,1.392445331063311E-4,0.02744173918552636,2.5190474390125925,5.746834581685505,0.0,128.0,1.0,25,0,211,218.76,1_LC08_018050_20180219_2
0.003720000000000001,0.012355000000000005,0.032017500000000004,0.006552499999999989,-0.0012300000000000089,0.002124999999999988,0.0025099999999999845,297.51638702,322.0,0.0018225000000000047,0.011557499999999998,0.02918499999999999,0.005534999999999984,-0.0017524999999999902,0.0017125000000000057,0.002207500000000001,297.44802662,317,0.004489999999999994,0.013344999999999996,0.03386,0.0074325000000000085,-6.250000000000144E-4,0.0027024999999999966,0.002977499999999994,297.61209157999997,326,0.0030324999999999935,0.011749999999999983,0.030037499999999995,0.005782499999999996,-0.0014224999999999932,0.002014999999999989,0.002427499999999999,297.47878879999996,0.004132499999999983,0.012767499999999987,0.03314500000000001,0.00726750000000001,-0.0010650000000000104,0.0023175,0.002674999999999983,297.54373118,6.617094631182491E-4,5.245597801614146E-4,0.0014846401916385253,6.876154224098053E-4,2.523172782754324E-4,2.235781549213255E-4,1.807691044836013E-4,0.04340065546939856,2.503221518328139,-0.45690144837351143,0.0,128.0,1.0,27,0,117,123.92592592592592,1_LC08_018050_20180219_3
-3.5000000000001696E-4,0.0057274999999999965,0.01691999999999999,2.550000000000052E-4,-6.250000000000144E-4,0.0023999999999999855,0.0024824999999999986,298.0598522,358.0,-0.0016150000000000053,0.004819999999999991,0.014032500000000003,-8.174999999999988E-4,-0.0012024999999999952,0.0021525000000000016,0.0020425000000000026,297.89920526000003,353,5.024999999999891E-4,0.007074999999999998,0.021430000000000005,0.0018225000000000047,9.42499999999985E-4,0.0028950000000000087,0.002950000000000008,298.24100726,365,-6.800000000000139E-4,0.0053425,0.01604,-1.2999999999999123E-4,-9.550000000000114E-4,0.0022899999999999865,0.0023175,298.00516388,9.000000000000674E-5,0.0061400000000000066,0.019037499999999985,7.500000000000007E-4,7.499999999993623E-6,0.002537499999999998,0.002537499999999998,298.11112249999996,5.437820674680869E-4,5.916917632189724E-4,0.001884775054528464,6.442143719791366E-4,6.340079388536805E-4,1.5865367204801416E-4,2.1756757145343676E-4,0.08238687936578953,3.417858368905253,-0.27932097606943485,0.0,128.0,1.0,27,0,55,63.629629629629626,1_LC08_018050_20180219_4
