"date","location","obs_date","mission","date_diff","secchi","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev","RN","BG","RB","GB","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","mean_temp_degK_3_scaled","min_temp_degK_3_scaled","max_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","mean_temp_degK_5_scaled","min_temp_degK_5_scaled","max_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","mean_temp_degK_7_scaled","min_temp_degK_7_scaled","max_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled","precip_m_prev_scaled","air_temp_degK_prev_scaled","wind_speed_mps_prev_scaled","RN_scaled","BG_scaled","RB_scaled","GB_scaled"
2019-01-05,"E",2019-01-04,"LANDSAT_8",-1,"5.30",0.0135625831989798,0.0039513406028412,0.00594564771662347,0.0103353294960203,0.00615747919393446,0.0132770102182252,0,1,25,0,60,67.44,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.382313946000724,2.28109431392312,0.291341298694369,0.438386082458887,0.167847843357428,0.05560729755916,0.0163261319278067,0.092312445684185,0.637775863304063,0.408357218547067,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.547339177303255,0.79815965681365,0.0799430675938839,0.0580366408841366
2019-01-05,"F",2019-01-04,"LANDSAT_8",-1,"5.00",0.0298746220037426,0.0110166203882005,0.0205722221910206,0.0121807113971648,0.00755537556585239,0.0158680306863204,0,1,26,0,120,127.961538461538,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.904431607398953,1.45218254626777,0.368761833599782,0.688618660629191,0.259730847538586,0.109320920103535,0.119783715166986,0.105070169922838,0.640064939876554,0.411381424020593,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.556562715175901,0.59852477872004,0.0810051471940414,0.0588772998871956
2019-01-05,"G",2019-01-07,"LANDSAT_8",2,"5.00",0.0245742585105961,0.00961780766060853,0.0212280864752946,0.0142851890110254,0.00998817318609554,0.0212939770003958,0,1,24,0,59,65.2916666666667,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.673271291908385,1.15762947071069,0.391377329104821,0.863834262431207,0.229874780689344,0.0986864794100699,0.124422814629588,0.119619106946335,0.644048682985114,0.417714518160197,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.552479122372566,0.527584698454002,0.0813153937772341,0.0594659385616971
2019-01-05,"I",2019-01-07,"LANDSAT_8",2,"4.00",0.0272182107622268,0.00971378179072274,0.0172028936608003,0.0117411413339786,0.00749458285284707,0.0147344213457052,0,1,25,0,119,123.36,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.827328580281312,1.58218793296665,0.356885391019289,0.632036169132555,0.244767724404045,0.0994161204654266,0.0959515740538651,0.102031279357032,0.639965390884287,0.410058289906084,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.555200641560519,0.629835239661567,0.0808422223653432,0.0586872104062816
2019-01-05,"J",2019-01-09,"LANDSAT_8",4,"4.50",0.0147319466672745,0.00457425803824807,0.0140943578379055,0.0122620194177897,0.00889315127917397,0.0194311865688176,0,1,23,0,60,66.1304347826087,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.373042798448986,1.04523716771645,0.310499226039781,0.95672066674085,0.174434673473063,0.0603430126360193,0.0739640879058232,0.105632278668394,0.642255567956094,0.415540293336974,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.547175396632941,0.500516167661657,0.0802058821538675,0.0597779914231416
2019-01-05,"K",2019-01-09,"LANDSAT_8",4,"4.50",0.0263894952352442,0.00881066676956776,0.0167303967525156,0.0125869582411389,0.0085282396051621,0.0161109546409642,0,1,26,0,119,127.192307692308,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.699983792809544,1.5773382798753,0.333870227188005,0.633979415042827,0.240099707539808,0.0925502098668122,0.0926094799562562,0.107878686254894,0.641658019539209,0.41166496170867,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.552951015552879,0.628667250568556,0.0805264930045302,0.0586937387615485
2019-01-05,"M",2019-01-09,"LANDSAT_8",4,"4.50",0.0241099914308277,0.00813674118213523,0.0159875091272596,0.0105975327849745,0.00567141906209483,0.0127912281581075,0,1,25,0,233,238.2,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.767795801837173,1.50805176959798,0.33748420050168,0.663107209022792,0.227259641371561,0.087426706520015,0.0873548416633454,0.0941251421525263,0.63697993244469,0.40779022002921,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.554148957472353,0.611980306828007,0.0805760706435462,0.0587915938946712
2019-01-05,"P",2019-01-04,"LANDSAT_8",-1,"5.00",0.0246321992018823,0.00857974054114637,0.0167641529739612,0.0102861329477983,0.00624862493187109,0.0132770102182253,0,1,26,0,54,62.6153846153846,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.834107490607811,1.46933753468738,0.348314028756748,0.680578816230105,0.230201150975942,0.0907945986743544,0.0928482465311752,0.0919723339732592,0.637925115836357,0.408357218547067,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.555320395287992,0.602656381329005,0.0807246376829883,0.0588502899445786
2019-01-05,"R",2019-01-04,"LANDSAT_8",-1,"3.50",0.0275029705554617,0.00946419856985212,0.0172535068077708,0.0112190620606875,0.00621824268718285,0.0138437696360213,0,1,24,0,110,115.791666666667,"1_LC08_018050_20190105",16.48,9,9,144.89925044,44.96272557,55773.352,293.526601367527,293.030103683472,293.928569157918,0.000116682052407668,0.51713235085612,89718.748,293.27893002828,292.691986083984,293.928569157918,0.000388769391463484,0.505582137390071,128062.972,293.258282161894,292.691986083984,293.928569157918,0.000428389826026887,0.466615468315272,1.46806239058606e-05,293.928569157918,0.373286417302086,18678.168,0.843581978480664,1.59405104492002,0.344115503842281,0.627332482975898,0.24637172900369,0.0975186699289264,0.096309574067803,0.0984219758327951,0.637875364448534,0.409018732786178,0.595955078278941,0.446255454380666,0.467964860660167,0.431251983929384,0.00121656323035185,0.27104737391214,0.534381877475132,0.422820928677389,0.44548223586304,0.431251983929384,0.0028261882121663,0.274019390106845,0.575422704126448,0.405701037320372,0.476848480719839,0.374057934377412,0.00238939674813382,0.272616433124558,0.000299262121767122,0.470798580697522,0.21007780831591,0.555487768093358,0.6326923482237,0.0806670409786016,0.0586714083226998
2019-01-13,"R",2019-01-09,"LANDSAT_7",-4,"5.00",0.013675,-0.00219250000000001,0.0048475,-0.000212500000000004,-0.000102500000000005,-7.49999999999917e-05,0,1,15,0,165,170.866666666667,"2_LE07_018050_20190113",27,9,NA,141.73114135,44.63234646,24593.548,290.64562564426,289.609278996785,291.872084299723,0.0138375506919033,0.725378890716065,52618.208,291.112654368083,289.609278996785,292.036200841268,0.0204060510912996,0.837545941682529,81244.48,291.393477212815,289.609278996785,292.224309285482,0.0239221009498465,0.855063805392925,0.000152796506881714,291.872084299723,0.431415861118724,14609.216,10.3176470588234,2.82104177411037,-0.160329067641683,0.354478976234004,0.168481068518415,0.00889889461697738,0.00855864617778656,0.0193918757235171,0.627525052153124,0.392772925454153,0.145034191674398,0.242633497751467,0.240502232142797,0.283836954215736,0.144274590843528,0.392514492312556,0.177919439162653,0.270237253614351,0.240502232142797,0.295601322308188,0.149809769580855,0.490649381593739,0.233142758217487,0.270998113065315,0.283463151513664,0.23960623041338,0.141392883655924,0.589164879475445,0.00311473184935773,0.323397550831473,0.243987601333392,0.72285310456261,0.928200451983363,0.0737469093954512,0.0577547540699402
2019-02-06,"B",2019-02-06,"LANDSAT_8",0,"5.00",0.0207639295871848,0.0095218092600262,0.019663480236984,0.0126518897000519,0.00548916842747263,0.00971485981346071,0,1,25,0,211,218.76,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60192.886,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99416.242,293.405256017049,292.926995595296,293.729290008545,0.000461323358081245,0.396405922947392,130615.154,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18756.972,0.752599768553716,1.05596411911514,0.458574530415617,0.947001874304179,0.208411830987485,0.0979566538390532,0.113355945868218,0.108327578512216,0.636681494258272,0.404199522811251,0.659870175040258,0.435962877221294,0.4611088423295,0.416967054181875,0.00161381166224005,0.190566400015188,0.627555517448044,0.431718819179742,0.4611088423295,0.416967054181875,0.0033589399621739,0.202774145596836,0.59408115892909,0.382104712557927,0.39498411634585,0.358336493280869,0.00555592772647334,0.30535316216964,0.00160116778846765,0.456515007574502,0.290024997862057,0.553880509957805,0.503099643633836,0.082237226425214,0.0597453410367671
2019-02-06,"E",2019-02-06,"LANDSAT_8",0,"4.25",0.0234694716427961,0.010901844613647,0.0203703419751513,0.0120668309007527,0.00554991731084261,0.0116577787798587,0,1,25,0,231,237.8,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60192.886,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99416.242,293.405256017049,292.926995595296,293.729290008545,0.000461323358081245,0.396405922947392,130615.154,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18756.972,0.903455489126558,1.15213930484944,0.464511718864932,0.867950599194845,0.223651699834257,0.108448339990801,0.118355763648044,0.104282877076579,0.636780971478845,0.406467272620699,0.659870175040258,0.435962877221294,0.4611088423295,0.416967054181875,0.00161381166224005,0.190566400015188,0.627555517448044,0.431718819179742,0.4611088423295,0.416967054181875,0.0033589399621739,0.202774145596836,0.59408115892909,0.382104712557927,0.39498411634585,0.358336493280869,0.00555592772647334,0.30535316216964,0.00160116778846765,0.456515007574502,0.290024997862057,0.556545471430823,0.526262448444781,0.0823186746707217,0.0594797674387573
2019-02-06,"F",2019-02-06,"LANDSAT_8",0,"5.00",0.0244583153322339,0.0101549501856186,0.0219339803844223,0.0112843876598986,0.00509433305973041,0.0108482081628464,0,1,26,0,150,158.538461538462,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60192.886,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99416.242,293.405256017049,292.926995595296,293.729290008545,0.000461323358081245,0.396405922947392,130615.154,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18756.972,0.899911496456854,1.11508786383362,0.415194180289076,0.896790317995257,0.229221692030732,0.102770092758364,0.129415786701719,0.0988735929099666,0.636034945337733,0.405522352300183,0.659870175040258,0.435962877221294,0.4611088423295,0.416967054181875,0.00161381166224005,0.190566400015188,0.627555517448044,0.431718819179742,0.4611088423295,0.416967054181875,0.0033589399621739,0.202774145596836,0.59408115892909,0.382104712557927,0.39498411634585,0.358336493280869,0.00555592772647334,0.30535316216964,0.00160116778846765,0.456515007574502,0.290024997862057,0.556482864564544,0.517338989761949,0.0816421209409471,0.0595766547802559
2019-02-06,"P",2019-02-06,"LANDSAT_8",0,"5.00",0.0224453261140703,0.0102507884011113,0.0185349626951873,0.011838897471548,0.00448700360652305,0.00777211403939945,0,1,26,0,71,79.6923076923077,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60192.886,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99416.242,293.405256017049,292.926995595296,293.729290008545,0.000461323358081245,0.396405922947392,130615.154,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18756.972,0.865856675061732,1.21097228428187,0.456700354854073,0.825782730934272,0.217882858242821,0.103498700526023,0.105373646408992,0.102707099275377,0.635040434119985,0.401931975149651,0.659870175040258,0.435962877221294,0.4611088423295,0.416967054181875,0.00161381166224005,0.190566400015188,0.627555517448044,0.431718819179742,0.4611088423295,0.416967054181875,0.0033589399621739,0.202774145596836,0.59408115892909,0.382104712557927,0.39498411634585,0.358336493280869,0.00555592772647334,0.30535316216964,0.00160116778846765,0.456515007574502,0.290024997862057,0.555881264660716,0.540431766742795,0.0822115158868735,0.0593381040376436
2019-02-06,"R",2019-02-06,"LANDSAT_8",0,"5.50",0.0258441954430653,0.0102124560273704,0.018012436409829,0.0123107901537254,0.00315134632557747,0.00574860469195063,0,1,24,0,213,220.208333333333,"1_LC08_018050_20190206",3.97,9,9,135.87667683,48.94049556,60192.886,293.380975299411,292.926995595296,293.729290008545,0.000154782630488626,0.379153574712358,99416.242,293.405256017049,292.926995595296,293.729290008545,0.000461323358081245,0.396405922947392,130615.154,292.931618554252,291.387006759644,293.729290008545,0.000963581897281074,0.506787922502041,7.85470007826916e-05,293.729290008545,0.510334899450738,18756.972,0.829553253678033,1.43479731753349,0.395154728258746,0.696962551978465,0.237028124417401,0.103207279560839,0.101677681454468,0.105969446600732,0.632853275005684,0.399570161293049,0.659870175040258,0.435962877221294,0.4611088423295,0.416967054181875,0.00161381166224005,0.190566400015188,0.627555517448044,0.431718819179742,0.4611088423295,0.416967054181875,0.0033589399621739,0.202774145596836,0.59408115892909,0.382104712557927,0.39498411634585,0.358336493280869,0.00555592772647334,0.30535316216964,0.00160116778846765,0.456515007574502,0.290024997862057,0.555239941819534,0.594337725098141,0.0813672133440705,0.0589053312787698
2019-03-10,"B",2019-03-11,"LANDSAT_8",1,"3.50",0.0283541601456692,0.0182520659340329,0.025875560253424,0.0166091035477054,0.0125448977974145,0.0268833026570693,0,1,25,0,211,218.76,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58673.2509375,294.082866668701,293.52213605245,294.736715316772,0.0059546768663381,1.26271491699783,99875.9199648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146327.520721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23103.8855,1.09891938969545,1.09578922612573,0.643717388921524,0.912584259963567,0.251166338531787,0.164328223819174,0.15729561106558,0.135685082663759,0.648235358426621,0.424238306548738,0.637893282892449,0.485571241777005,0.500681818181818,0.489182335103961,0.0620853059637957,0.705934627739882,0.631972108909697,0.497067237850504,0.500681818181818,0.54760065600412,0.0502965555859883,0.840427934940366,0.708950899536752,0.511663000807125,0.528925703888053,0.527034705252162,0.0410379020532059,0.830374330861952,0.0364625929010075,0.528723430288648,0.488168870970878,0.559998464545065,0.512691111258445,0.0847770752311441,0.0596297146959812
2019-03-10,"E",2019-03-11,"LANDSAT_8",1,"3.50",0.0167452727794404,0.011895406893915,0.0200674547507223,0.0117737314053148,0.0102315698271475,0.0246149979155607,0,1,25,0,361,368.68,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58673.2509375,294.082866668701,293.52213605245,294.736715316772,0.0059546768663381,1.26271491699783,99875.9199648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146327.520721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23103.8855,1.01033448822735,0.834449260628714,0.710374029171983,1.19839521368447,0.18577540492891,0.116001873738642,0.116213363164028,0.102256585101479,0.644447248687156,0.421590770684254,0.637893282892449,0.485571241777005,0.500681818181818,0.489182335103961,0.0620853059637957,0.705934627739882,0.631972108909697,0.497067237850504,0.500681818181818,0.54760065600412,0.0502965555859883,0.840427934940366,0.708950899536752,0.511663000807125,0.528925703888053,0.527034705252162,0.0410379020532059,0.830374330861952,0.0364625929010075,0.528723430288648,0.488168870970878,0.558433556375808,0.449750067122277,0.0856914922900232,0.0605898996294348
2019-03-10,"F",2019-03-11,"LANDSAT_8",1,"4.10",0.0414719317109378,0.0239642644658161,0.0325864527118147,0.0205109827105146,0.0122708509532217,0.022508926019463,0,1,26,0,360,365.653846153846,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58673.2509375,294.082866668701,293.52213605245,294.736715316772,0.0059546768663381,1.26271491699783,99875.9199648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146327.520721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23103.8855,1.16836256965549,1.27267401817877,0.57784297661485,0.785747163622483,0.325056566111869,0.207755078120194,0.204763507006523,0.162660040172984,0.647786602550714,0.419132590892065,0.637893282892449,0.485571241777005,0.500681818181818,0.489182335103961,0.0620853059637957,0.705934627739882,0.631972108909697,0.497067237850504,0.500681818181818,0.54760065600412,0.0502965555859883,0.840427934940366,0.708950899536752,0.511663000807125,0.528925703888053,0.527034705252162,0.0410379020532059,0.830374330861952,0.0364625929010075,0.528723430288648,0.488168870970878,0.561225222128104,0.55529199506301,0.0838733890247809,0.0592036041242058
2019-03-10,"P",2019-03-11,"LANDSAT_8",1,"4.25",0.0268186819106386,0.0168050120895884,0.0248034645672957,0.0151695771008719,0.0139155354502493,0.0323930241668316,0,1,26,0,250,258.615384615385,"1_LC08_018050_20190310",7.75,9,9,122.17997725,57.10378381,58673.2509375,294.082866668701,293.52213605245,294.736715316772,0.0059546768663381,1.26271491699783,99875.9199648437,294.333026885986,293.52213605245,295.551668802897,0.00685362558334646,1.37354660544973,146327.520721924,294.725202015468,293.52213605245,295.867645899455,0.00696057717760823,1.15106086795516,0.00178871154776061,294.736715316772,0.85000058639705,23103.8855,1.10781018995068,1.0812474135569,0.62661588461296,0.924857703668744,0.242517244768707,0.153327031175262,0.149712398134751,0.125733168953344,0.650479798431979,0.430669182009818,0.637893282892449,0.485571241777005,0.500681818181818,0.489182335103961,0.0620853059637957,0.705934627739882,0.631972108909697,0.497067237850504,0.500681818181818,0.54760065600412,0.0502965555859883,0.840427934940366,0.708950899536752,0.511663000807125,0.528925703888053,0.527034705252162,0.0410379020532059,0.830374330861952,0.0364625929010075,0.528723430288648,0.488168870970878,0.56015552614044,0.509188865189903,0.0845424713385164,0.0596709474604148
2019-03-26,"B",2019-03-26,"LANDSAT_8",0,"2.80",0.0215919695158464,0.0128482796525779,0.0228912801495658,0.0119691732982577,0.013458581523032,0.0353104984294471,0,1,25,0,178,185.16,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76422.354,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111799.1621875,293.286571248372,292.987621943156,293.662233352661,0.00206079339818643,1.18592292116148,161072.825375,293.56781741551,292.987621943156,294.38178507487,0.00206911511548924,1.11192379176574,0,293.662233352661,0.775487347895515,26228.62,1.07344754164836,0.943239931308776,0.595048990002904,1.06017564228061,0.213076042318638,0.123246066360383,0.136187018086795,0.103607738363196,0.64973152942541,0.434074420116779,0.894579992320703,0.42506150794081,0.465140100784608,0.412160231082624,0.00022463868564085,0.580363629994336,0.746530764801993,0.423359145241896,0.465140100784608,0.412160231082624,0.0151035833314334,0.717990137190899,0.816750656928895,0.428060107014335,0.495394400372257,0.40981284082294,0.012096953595627,0.798481336401789,0,0.451708640974096,0.444701596406553,0.5595484882801,0.475951181796241,0.0841094266063064,0.0601255495118392
2019-03-26,"E",2019-03-26,"LANDSAT_8",0,"3.00",0.0281842930023674,0.0137607541352532,0.022622645697887,0.0126194263166686,0.0155307043340152,0.0387147109182058,0,1,25,0,36,43.48,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76422.354,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111799.1621875,293.286571248372,292.987621943156,293.662233352661,0.00206079339818643,1.18592292116148,161072.825375,293.56781741551,292.987621943156,294.38178507487,0.00206911511548924,1.11192379176574,0,293.662233352661,0.775487347895515,26228.62,1.09044213183265,1.24584424734194,0.488241948595174,0.802668553580065,0.250209505138668,0.130183132043947,0.134286896414826,0.108103148602721,0.653124662047564,0.438047772766177,0.894579992320703,0.42506150794081,0.465140100784608,0.412160231082624,0.00022463868564085,0.580363629994336,0.746530764801993,0.423359145241896,0.465140100784608,0.412160231082624,0.0151035833314334,0.717990137190899,0.816750656928895,0.428060107014335,0.495394400372257,0.40981284082294,0.012096953595627,0.798481336401789,0,0.451708640974096,0.444701596406553,0.559848708436942,0.548830320564841,0.0826442135336904,0.0592604517134211
2019-03-26,"F",2019-03-26,"LANDSAT_8",0,"3.00",0.0279858803594784,0.0131526863430633,0.02225316975475,0.0110556659500978,0.0112662426301005,0.0292328667951655,0,1,26,0,55,63.8846153846154,"1_LC08_018050_20190326",30.52,9,9,112.69904059,61.3034811,76422.354,293.22673564487,292.987621943156,293.662233352661,2.15453683267697e-05,1.04743257448709,111799.1621875,293.286571248372,292.987621943156,293.662233352661,0.00206079339818643,1.18592292116148,161072.825375,293.56781741551,292.987621943156,294.38178507487,0.00206911511548924,1.11192379176574,0,293.662233352661,0.775487347895515,26228.62,1.1896783425287,1.25761321501198,0.469975794011736,0.795157038796287,0.249091879689492,0.125560311028598,0.131673496523492,0.0972923654690655,0.646141541140453,0.426980687326631,0.894579992320703,0.42506150794081,0.465140100784608,0.412160231082624,0.00022463868564085,0.580363629994336,0.746530764801993,0.423359145241896,0.465140100784608,0.412160231082624,0.0151035833314334,0.717990137190899,0.816750656928895,0.428060107014335,0.495394400372257,0.40981284082294,0.012096953595627,0.798481336401789,0,0.451708640974096,0.444701596406553,0.561601778703214,0.55166475544413,0.0823936325969907,0.0592352166997559
