"date","location","secchi","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","mean_temp_degK_3","min_temp_degK_3","max_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","mean_temp_degK_5","min_temp_degK_5","max_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","mean_temp_degK_7","min_temp_degK_7","max_temp_degK_7","tot_precip_m_7","mean_wind_mps_7","precip_m_prev","air_temp_degK_prev","wind_speed_mps_prev","solar_rad_KJpm2_prev","RN","BG","RB","GB","med_Blue_corr_scaled","med_Red_corr_scaled","med_Green_corr_scaled","med_Nir_corr_scaled","med_Swir1_corr_scaled","med_Swir2_corr_scaled","tot_sol_rad_KJpm2_3_scaled","mean_temp_degK_3_scaled","min_temp_degK_3_scaled","max_temp_degK_3_scaled","tot_precip_m_3_scaled","mean_wind_mps_3_scaled","tot_sol_rad_KJpm2_5_scaled","mean_temp_degK_5_scaled","min_temp_degK_5_scaled","max_temp_degK_5_scaled","tot_precip_m_5_scaled","mean_wind_mps_5_scaled","tot_sol_rad_KJpm2_7_scaled","mean_temp_degK_7_scaled","min_temp_degK_7_scaled","max_temp_degK_7_scaled","tot_precip_m_7_scaled","mean_wind_mps_7_scaled","precip_m_prev_scaled","air_temp_degK_prev_scaled","wind_speed_mps_prev_scaled","RN_scaled","BG_scaled","RB_scaled","GB_scaled"
2006-09-22,"E","3.62","LANDSAT_7",0.016755,0.00594749999999999,0.0176075,0.00666249999999998,0.0015475,0.00107999999999999,0,1,23,0,289,296.869565217391,"2_LE07_018050_20060922",33,9,NA,117.0824247,60.80893638,63013.406,294.866220262316,294.709631601969,295.11065864563,0.0207802664536985,0.243615843846293,104289.772,294.74560508728,294.134234110514,295.11065864563,0.0428702127235852,0.255431922131474,147606.126,294.916658038185,294.134234110514,295.520569483439,0.051602370320456,0.258418881115722,0.00616211705397518,294.778370539347,0.216380096979438,21900.978,0.89268292682927,0.951583132187988,0.354968666069829,1.05088033422859,0.185830196746049,0.0707830521866807,0.0988134604162616,0.066920982889,0.630226952251361,0.394121026468766,0.700660405122713,0.540937203446241,0.579642561214773,0.515987719405795,0.216661496458407,0.111509251627972,0.674380452799093,0.526127573689118,0.541382364380361,0.515987719405795,0.314760384687874,0.110778584027355,0.718298508285423,0.525492697118773,0.567324027542191,0.499653308615519,0.305166667234995,0.10295601776693,0.125613750204023,0.531709118552963,0.118546555031274,0.556355167321845,0.477960555960566,0.0808159281209232,0.060094321825751
2018-05-10,"B","4.40","LANDSAT_8",0.0208232091872532,0.00782826481955486,0.0286515783173618,0.0195854605552887,0.0110836254203462,0.0291518431325918,0,1,25,0,186,193.16,"1_LC08_018050_20180510",47.87,9,9,78.70537524,66.60471504,59402.026,294.551749547323,294.162932078044,295.309427897135,0.00201810476318087,0.889149255354262,110604.122,294.827643076579,294.162932078044,295.4112256368,0.00222110299222322,0.914508188706313,150538.826,295.10582833063,294.162932078044,295.867059071859,0.00616634039016617,0.943391772883775,0.000141099095344543,295.309427897135,0.796010039164086,21055.598,0.399697765465157,0.726773546525188,0.375939402479176,1.37594441182009,0.20874574312478,0.0850815222659053,0.176931112216313,0.156261605016655,0.645842502681681,0.426886117558905,0.648432794215797,0.518711003561141,0.543290592870666,0.530236098138078,0.0210413855363623,0.488039317288596,0.73504880418585,0.531905997059709,0.543290592870666,0.537533266778878,0.0162807101068178,0.54087272131329,0.739738848511827,0.539157285250154,0.569124317268509,0.526988409513177,0.0363387005391056,0.661143771414866,0.00287628202472871,0.569773294490828,0.456673501991511,0.54764627344088,0.423817478278107,0.0811036113740531,0.0611863780455946
2018-05-10,"E","3.90","LANDSAT_8",0.0209417065915999,0.00875294831851519,0.0291859293623555,0.0158105396693993,0.0152868454895357,0.0385525935343527,0,1,25,0,491,498.56,"1_LC08_018050_20180510",47.87,9,9,78.70537524,66.60471504,59402.026,294.551749547323,294.162932078044,295.309427897135,0.00201810476318087,0.889149255354262,110604.122,294.827643076579,294.162932078044,295.4112256368,0.00222110299222322,0.914508188706313,150538.826,295.10582833063,294.162932078044,295.867059071859,0.00616634039016617,0.943391772883775,0.000141099095344543,295.309427897135,0.796010039164086,21055.598,0.553614772268412,0.717527488386608,0.417967288397888,1.39367482944597,0.209413219313953,0.0921114067071542,0.180710716785595,0.130164351296414,0.652725339480379,0.437858551459113,0.648432794215797,0.518711003561141,0.543290592870666,0.530236098138078,0.0210413855363623,0.488039317288596,0.73504880418585,0.531905997059709,0.543290592870666,0.537533266778878,0.0162807101068178,0.54087272131329,0.739738848511827,0.539157285250154,0.569124317268509,0.526988409513177,0.0363387005391056,0.661143771414866,0.00287628202472871,0.569773294490828,0.456673501991511,0.550365314466408,0.421590660224163,0.0816801633227906,0.0612459435718509
2018-05-10,"F","4.45","LANDSAT_8",0.023411118979577,0.0095602115327153,0.0282339400201448,0.0174682586494991,0.0133976599774621,0.0346621371392447,0,1,26,0,227,233.615384615385,"1_LC08_018050_20180510",47.87,9,9,78.70537524,66.60471504,59402.026,294.551749547323,294.162932078044,295.309427897135,0.00201810476318087,0.889149255354262,110604.122,294.827643076579,294.162932078044,295.4112256368,0.00222110299222322,0.914508188706313,150538.826,295.10582833063,294.162932078044,295.867059071859,0.00616634039016617,0.943391772883775,0.000141099095344543,295.309427897135,0.796010039164086,21055.598,0.547290472653348,0.829183562863464,0.408362007004248,1.20600557558889,0.223323008978214,0.098248606209339,0.173977047409558,0.141624700831748,0.649631769467859,0.433317661230928,0.648432794215797,0.518711003561141,0.543290592870666,0.530236098138078,0.0210413855363623,0.488039317288596,0.73504880418585,0.531905997059709,0.543290592870666,0.537533266778878,0.0162807101068178,0.54087272131329,0.739738848511827,0.539157285250154,0.569124317268509,0.526988409513177,0.0363387005391056,0.661143771414866,0.00287628202472871,0.569773294490828,0.456673501991511,0.550253591723949,0.448481877946465,0.0815483950079059,0.0606154667210512
2018-05-10,"P","3.40","LANDSAT_8",0.0362093063758689,0.015937791918163,0.0346982372233093,0.0211985445219477,0.0171773073737181,0.0421194538084958,0,1,26,0,359,367.076923076923,"1_LC08_018050_20180510",47.87,9,9,78.70537524,66.60471504,59402.026,294.551749547323,294.162932078044,295.309427897135,0.00201810476318087,0.889149255354262,110604.122,294.827643076579,294.162932078044,295.4112256368,0.00222110299222322,0.914508188706313,150538.826,295.10582833063,294.162932078044,295.867059071859,0.00616634039016617,0.943391772883775,0.000141099095344543,295.309427897135,0.796010039164086,21055.598,0.751834254548088,1.04354887376078,0.440157338357204,0.958268486646112,0.29541307203651,0.146734010323159,0.219700710673971,0.167413378212038,0.655820999571643,0.44202174449336,0.648432794215797,0.518711003561141,0.543290592870666,0.530236098138078,0.0210413855363623,0.488039317288596,0.73504880418585,0.531905997059709,0.543290592870666,0.537533266778878,0.0162807101068178,0.54087272131329,0.739738848511827,0.539157285250154,0.569124317268509,0.526988409513177,0.0363387005391056,0.661143771414866,0.00287628202472871,0.569773294490828,0.456673501991511,0.553866986669962,0.500109559417961,0.0819845735082415,0.0597831913405464
2018-05-10,"R","3.60","LANDSAT_8",0.0535413549590175,0.0345599953673322,0.045246577439518,0.0421408660623359,0.0337579532759802,0.0596379382807034,0,1,24,0,180,188.041666666667,"1_LC08_018050_20180510",47.87,9,9,78.70537524,66.60471504,59402.026,294.551749547323,294.162932078044,295.309427897135,0.00201810476318087,0.889149255354262,110604.122,294.827643076579,294.162932078044,295.4112256368,0.00222110299222322,0.914508188706313,150538.826,295.10582833063,294.162932078044,295.867059071859,0.00616634039016617,0.943391772883775,0.000141099095344543,295.309427897135,0.796010039164086,21055.598,0.820106433413355,1.18332386644244,0.64548227055116,0.845077183312813,0.393041621814634,0.288308871814985,0.29431187734624,0.312194446544709,0.68297205944567,0.462469092278182,0.648432794215797,0.518711003561141,0.543290592870666,0.530236098138078,0.0210413855363623,0.488039317288596,0.73504880418585,0.531905997059709,0.543290592870666,0.537533266778878,0.0162807101068178,0.54087272131329,0.739738848511827,0.539157285250154,0.569124317268509,0.526988409513177,0.0363387005391056,0.661143771414866,0.00287628202472871,0.569773294490828,0.456673501991511,0.555073057779921,0.533772929529674,0.0848012864404546,0.0594029239552567
2018-10-01,"R","2.50","LANDSAT_8",0.0211192982086451,0.00932973964745721,0.0236968029143811,0.0167684644123862,0.0297721534839498,0.0768456476757605,0,1,13,2,9,14.4615384615385,"1_LC08_018050_20181001",51.5,9,9,127.22715492,61.66513848,53107.8291875,294.017075008816,293.796938578288,294.361640930176,0.0297927723651306,0.643553060431293,91560.014375,294.193601608276,293.796938578288,294.529682159424,0.0401986533852501,0.577037174295323,133223.569625,294.392385301136,293.796938578288,295.078900655111,0.0434043223107601,0.589734405575773,0.00740807429084,293.796938578288,0.743966254328803,17540.18575,0.556386048120525,0.891229854295165,0.441763715597241,1.12204499791006,0.210413563384171,0.0964964491500395,0.141884691088618,0.136786796062362,0.676445251658011,0.482553707425062,0.55740641036951,0.480921210744992,0.518954401718061,0.462295873176199,0.310628675462677,0.344786698985967,0.552072787138853,0.487246686541842,0.518954401718061,0.474341574706165,0.295143567315979,0.320648883552592,0.613150725694143,0.487622210544517,0.546164700465623,0.464809369896471,0.256661888522966,0.372946656184293,0.151012385079917,0.461363800313895,0.426313776252905,0.550414270802627,0.463425089406913,0.082006610303762,0.0603334002689375
2018-11-02,"B","4.50","LANDSAT_8",0.0201700006636858,0.0075967444500738,0.027180804664743,0.00713221986187972,0.00190733517090561,0.00906725864518065,0,1,25,0,271,278.2,"1_LC08_018050_20181102",54.41,9,9,144.22320308,54.23216369,48828.156,294.099997838338,293.252646128337,295.029630661011,0.00668594965494052,0.659988803521,78526.176,293.784493891398,293.252646128337,295.029630661011,0.0365896061247959,0.788953922812085,110503.54,293.98947979155,293.252646128337,295.029630661011,0.0395161345785091,0.745736978556825,0.000112178921597206,295.029630661011,0.275125746026598,19313.548,1.06513043585166,0.742067827368219,0.376635805657212,1.34758570998361,0.205066328048562,0.0833213941300869,0.166527945852367,0.0701683088021692,0.63081618781719,0.403443651129845,0.49551397422446,0.48678204069234,0.482762488162878,0.510179389374751,0.0697097826302011,0.354373424187831,0.426843509944418,0.458430797555569,0.482762488162878,0.510179389374751,0.268642931534111,0.458939633428058,0.44704946572415,0.458518603560573,0.512019979076005,0.460922383663808,0.233656938403059,0.500073914535822,0.00228674900399334,0.549718490491666,0.152815811178822,0.559401561359257,0.427500948595177,0.0811131648550486,0.0610911066856933
2018-11-02,"E","2.00","LANDSAT_8",0.0283541601456692,0.0258602361456167,0.0534917987458503,0.0352433447269296,0.00384945062503431,0.0129531543087554,0,1,25,0,9,15.72,"1_LC08_018050_20181102",54.41,9,9,144.22320308,54.23216369,48828.156,294.099997838338,293.252646128337,295.029630661011,0.00668594965494052,0.659988803521,78526.176,293.784493891398,293.252646128337,295.029630661011,0.0365896061247959,0.788953922812085,110503.54,293.98947979155,293.252646128337,295.029630661011,0.0395161345785091,0.745736978556825,0.000112178921597206,295.029630661011,0.275125746026598,19313.548,0.733762256278042,0.53006555790702,0.912043806367743,1.88655909647956,0.251166338531787,0.222169157994945,0.352632482154871,0.264509642075366,0.633996431414946,0.407979218131357,0.49551397422446,0.48678204069234,0.482762488162878,0.510179389374751,0.0697097826302011,0.354373424187831,0.426843509944418,0.458430797555569,0.482762488162878,0.510179389374751,0.268642931534111,0.458939633428058,0.44704946572415,0.458518603560573,0.512019979076005,0.460922383663808,0.233656938403059,0.500073914535822,0.00228674900399334,0.549718490491666,0.152815811178822,0.55354773341959,0.376442381361695,0.0884580626397323,0.0629017934998564
2018-12-04,"B","4.70","LANDSAT_8",0.0133154538807351,0.0058946568048228,0.0137898114779801,0.00928351336650399,0.00360661181570518,0.00825778424613314,0,1,25,0,427,434.44,"1_LC08_018050_20181204",41.59,9,9,148.7786919,47.21777608,62396.012,295.122174157037,294.954066594442,295.408690770467,0,0.704644250988346,95283.976,294.727668507894,293.590567906698,295.408690770467,0.0033311843870365,0.580162925588384,123816.08,294.329458145868,292.927118301392,295.408690770467,0.00910447808490744,0.680346822319185,0,294.954066594442,0.574411137572466,20907.684,0.634959693825768,0.965600864232084,0.442692893356886,1.03562459090721,0.166455804970729,0.0703813130445638,0.0718099519229023,0.0850408992786338,0.633598779170836,0.40249884311369,0.691731681585377,0.559027544308557,0.595895900974015,0.537351559923945,0,0.380420284454453,0.587852655599787,0.524864193755039,0.505232092126623,0.537351559923945,0.0244318537769267,0.322688658573996,0.544374588265707,0.483076710043865,0.491598867306761,0.490827023469883,0.0537225605189866,0.44678715697267,0,0.544302344980671,0.327403851492595,0.551802323823116,0.481336582622231,0.0820193570607387,0.0600430699940941
