med_Aerosol,med_Blue,med_Green,med_Red,med_Nir,med_Swir1,med_Swir2,med_SurfaceTemp,med_temp_qa,min_Aerosol,min_Blue,min_Green,min_Red,min_Nir,min_Swir1,min_Swir2,min_SurfaceTemp,min_temp_qa,max_Aerosol,max_Blue,max_Green,max_Red,max_Nir,max_Swir1,max_Swir2,max_SurfaceTemp,max_temp_qa,Q1_Aerosol,Q1_Blue,Q1_Green,Q1_Red,Q1_Nir,Q1_Swir1,Q1_Swir2,Q1_SurfaceTemp,Q3_Aerosol,Q3_Blue,Q3_Green,Q3_Red,Q3_Nir,Q3_Swir1,Q3_Swir2,Q3_SurfaceTemp,sd_Aerosol,sd_Blue,sd_Green,sd_Red,sd_Nir,sd_Swir1,sd_Swir2,sd_SurfaceTemp,sd_temp_qa,kurt_SurfaceTemp,prop_clouds,prop_medHighAero,prop_hillShadow,pCount_dswe1,pCount_dswe3,min_cloud_dist,mean_cloud_dist,system:index
0.0012174999999999825,0.007350000000000009,0.02133375,7.774999999999865E-4,-0.006812499999999999,0.001574999999999993,0.002331249999999993,298.66142372,308.0,2.274999999999916E-4,0.00644249999999999,0.020852499999999996,1.4500000000000624E-4,-0.00717000000000001,0.0010249999999999981,0.0018499999999999905,298.61357144,304,0.002454999999999985,0.008147500000000002,0.02167749999999999,0.001464999999999994,-0.006069999999999992,0.0019599999999999895,0.0028124999999999956,298.76396432,312,8.874999999999855E-4,0.0070199999999999985,0.021045000000000008,6.400000000000017E-4,-0.006895000000000012,0.0014375000000000082,0.002234999999999987,298.63749758,0.0014099999999999946,0.007514999999999994,0.02145749999999999,9.699999999999986E-4,-0.006647500000000001,0.0016299999999999926,0.002427499999999999,298.71269401999996,4.991287990710711E-4,3.9163334057092135E-4,2.3250232629081773E-4,2.8164223142786697E-4,2.4904330630867033E-4,1.84487736318894E-4,1.996686650769428E-4,0.04594584134377439,2.22711902950791,-1.0561162703589364,0.0,128.0,1.0,26,0,220,227.3846153846154,1_LC08_019049_20180109_2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_019049_20180109_7.0
0.004792499999999991,0.010127499999999998,0.019119999999999984,0.0011074999999999835,-0.0035125000000000017,0.003953749999999992,0.0042287499999999895,299.27837633,621.0,6.674999999999875E-4,0.006552499999999989,0.016837500000000005,-0.0012850000000000084,-0.004722499999999991,0.0026199999999999835,0.003197499999999992,298.89384908,588,0.02162249999999999,0.02814,0.0358125,0.01936750000000001,0.016947500000000004,0.020549999999999985,0.014389999999999986,299.48516654,671,0.002537499999999998,0.008394999999999986,0.017524999999999985,-4.750000000000587E-5,-0.003705000000000014,0.0030324999999999935,0.003720000000000001,299.13994651999997,0.007184999999999997,0.0113925,0.019504999999999995,0.0019325000000000037,-0.0010924999999999963,0.0062500000000000056,0.006085000000000007,299.39629802,0.004286440546557435,0.004443489758023507,0.004101872728828363,0.004386567143196964,0.004883577972247473,0.004074436838286536,0.002610721658050435,0.15912283718867282,23.82955377542933,-0.5357357189152028,0.0,128.0,1.0,26,0,9,16.96153846153846,1_LC08_019049_20180210_2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,103.38461538461539,1.0,0,0,,,1_LC08_019049_20180210_7.0
0.0014374999999999943,0.007652499999999993,0.016906249999999998,0.0035824999999999885,-0.0010512500000000036,0.0028262500000000024,0.0027987500000000026,300.48835541,241.0,9.000000000000674E-5,0.0072399999999999964,0.01639750000000001,0.0032250000000000056,-0.0013400000000000079,0.002454999999999985,0.0026199999999999835,300.37043372,241,0.0021799999999999875,0.00800999999999999,0.0172775,0.004049999999999998,-6.250000000000144E-4,0.003170000000000006,0.003087499999999993,300.60285908000003,241,0.0012725000000000097,0.007459999999999994,0.016782500000000006,0.003527499999999989,-0.0011200000000000099,0.0027024999999999966,0.0027299999999999824,300.43879412,0.0015475000000000072,0.007789999999999991,0.017057500000000003,0.003857499999999986,-8.724999999999983E-4,0.0029224999999999945,0.002950000000000008,300.55842482,4.174080546630983E-4,1.9208402858762497E-4,2.1436477303235838E-4,2.000492958848423E-4,1.8528945949992836E-4,1.8265032412335814E-4,1.380683519945332E-4,0.07364048655628042,0.0,-1.2559020697856942,0.0,128.0,1.0,26,0,1277,1284.0,1_LC08_019049_20180226_2.0
0.04268749999999999,0.04950750000000001,0.07654000000000002,0.052504999999999996,0.013826249999999998,0.007253749999999989,0.005218749999999994,300.50202749000005,372.0,0.042137499999999994,0.04871,0.07590750000000002,0.0507725,0.012987499999999985,0.006607499999999988,0.004599999999999993,300.42170402,368,0.04381499999999999,0.04991999999999999,0.07783249999999997,0.05451250000000002,0.0143075,0.007817500000000005,0.005892499999999995,300.54133472,377,0.042495000000000005,0.049177499999999985,0.07621,0.051734999999999975,0.013564999999999994,0.006937499999999985,0.005039999999999989,300.4695563,0.0431,0.04967250000000001,0.07684249999999998,0.05294500000000002,0.013977500000000004,0.0074325000000000085,0.0055074999999999985,300.53449867999996,3.985297034796941E-4,3.4839202959682444E-4,4.43173076921697E-4,8.851007865581895E-4,3.303947035489125E-4,3.6108847046938613E-4,3.0400513124368057E-4,0.03384892745972695,2.409608478103881,-0.8621682275655975,0.0,0.0,1.0,26,0,94,102.84615384615384,1_LC08_019049_20180226_7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,1.0,0,0,,,1_LC08_019049_20180314_2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0,0,,,1_LC08_019049_20180314_7.0
0.005342499999999986,0.012327499999999991,0.024097500000000008,0.0031150000000000067,-0.003938750000000005,0.002111249999999995,0.0030324999999999935,303.74743748000003,309.0,0.004352500000000009,0.011612499999999998,0.0233825,0.002647499999999997,-0.004227499999999995,0.0018775000000000042,0.0028124999999999956,303.60388064,309,0.005782499999999996,0.012740000000000001,0.02470249999999999,0.0037750000000000006,-0.003595000000000015,0.0023999999999999855,0.0033350000000000046,303.82605193999996,310,0.004847500000000005,0.012135000000000007,0.023739999999999983,0.002977499999999994,-0.00414500000000001,0.001987500000000003,0.0030050000000000077,303.70300322,0.0055074999999999985,0.01254749999999999,0.024290000000000006,0.0033350000000000046,-0.0037600000000000133,0.002207500000000001,0.0031424999999999925,303.77136362,3.868219516306038E-4,2.9627470061560916E-4,3.3132116573865434E-4,2.5799238054089623E-4,1.9347675903575075E-4,1.388802762779951E-4,1.236957474765707E-4,0.0538059988957902,0.26646935500025615,0.0016249056692800856,0.0,128.0,1.0,26,0,1002,1009.9615384615385,1_LC08_019049_20180330_2.0
-7.487500000000064E-4,0.0160125,0.0715625,0.0382875,-0.0037187500000000068,0.007707499999999992,0.008449999999999985,304.06018630999995,328.0,-0.0033200000000000174,0.01400499999999999,0.06732749999999998,0.03361249999999999,-0.005739999999999995,0.0058374999999999955,0.006992499999999985,303.94910066,323,0.002950000000000008,0.02082500000000001,0.07728249999999998,0.0445025,0.0013275000000000092,0.012300000000000005,0.011997499999999994,304.16443591999996,333,-0.0014224999999999932,0.014719999999999983,0.0688125,0.0353725,-0.005327500000000013,0.006415000000000004,0.007569999999999993,304.01404304,5.574999999999886E-4,0.0173325,0.07323999999999997,0.040295,-0.0015050000000000063,0.009110000000000007,0.01029250000000001,304.0926575,0.0014080693457867695,0.0016647247010396719,0.002596485543269351,0.0030385245003213632,0.0020158219692989507,0.0017551271706019497,0.001469920250146216,0.05388607717652142,2.659136310374903,-0.616655748188625,0.0,128.0,1.0,26,0,211,217.6153846153846,1_LC08_019049_20180330_7.0
